ACTIVITY,TIME,SL
0,13114.3,88578.0
3,14285.3,92828.0
4,10730.7,39264.8
0,8344.76,18864.0
3,12982.2,60943.9
0,7748.79,27703.9
5,5313.53,1789.08
3,18401.5,161278.0
4,7108.59,4082.49
0,6344.76,7699.0
4,5454.08,4078.1
4,5477.49,3986.26
4,9936.31,39007.2
4,9715.81,32873.9
0,6916.11,4539.0
5,10120.6,36420.4
5,9709.64,14763.2
3,6325.24,5269.95
3,9604.0,39378.8
2,5086.39,3427.57
2,14463.5,141029.0
3,9542.75,39777.1
0,17365.3,123870.0
3,6632.28,12373.4
1,9647.41,17413.8
5,14926.0,80741.8
5,4780.95,2869.89
5,10118.2,35077.7
3,4628.89,2932.95
4,9026.11,11370.0
2,15863.5,167448.0
4,8156.19,9694.39
3,8764.2,11956.4
0,8811.51,11583.0
3,20602.8,254676.0
0,18637.0,298645.0
4,12394.1,58054.5
2,2379.36,65.1906
0,10037.4,33637.0
2,2262.87,68.115
0,6211.95,8367.77
4,13219.7,110637.0
2,8490.04,11974.9
4,9732.08,26278.9
3,12548.1,115147.0
4,8723.49,12321.2
3,8034.21,26943.4
5,7912.04,9339.57
2,10802.6,33787.8
0,16416.0,122456.0
0,6733.26,6458.0
0,12494.5,90004.0
4,10180.2,35611.6
0,5252.08,7090.27
3,5510.29,4455.4
3,9968.11,25892.9
3,9916.77,51743.8
2,10960.9,38226.8
0,7280.09,8444.0
0,9565.85,18248.0
3,19296.1,161264.0
5,23836.8,377134.0
0,6863.11,12506.0
2,5167.0,4243.83
0,6231.2,10584.0
3,20082.7,184117.0
4,22649.5,515394.0
4,5061.69,2896.44
3,10592.9,50640.8
0,11023.9,12646.0
4,19128.8,161667.0
2,2581.31,58.2207
5,12352.3,62345.0
5,13548.2,53197.7
4,14505.0,82157.9
2,21120.8,410478.0
0,19242.4,345736.0
2,16655.6,161428.0
2,18444.5,148692.0
1,5541.26,4397.6
0,15025.5,77663.0
3,4173.59,1953.99
4,9958.06,27101.6
0,9473.81,29054.0
0,20419.4,233797.0
0,16357.5,95670.0
1,10887.9,68742.7
0,10415.4,28956.0
0,24751.7,365104.0
4,6150.99,11186.6
0,8082.78,31458.0
3,8697.09,25107.7
0,8269.86,12165.0
3,12376.3,113266.0
4,14791.2,74941.5
5,9130.38,13849.8
0,15018.4,104676.0
3,9135.34,9994.75
4,13319.2,80714.2
3,10200.4,37029.1
0,11166.3,66594.0
4,9040.99,14110.9
3,9951.5,48716.7
0,6331.28,10292.0
3,6818.41,14095.4
5,4755.59,2812.07
0,9149.05,20794.0
2,6545.89,12131.5
2,2935.06,63.7534
5,13720.0,48575.9
2,5241.47,4189.72
0,7615.31,12692.2
4,8329.71,11190.9
3,8863.42,23978.8
4,12732.8,54693.1
2,10952.6,50168.8
5,9387.99,30218.5
5,22791.8,277980.0
5,9807.95,37917.0
3,8264.38,20525.8
4,12996.6,57194.1
2,19845.3,155270.0
2,10006.9,37561.6
0,10171.9,73143.0
0,6621.48,17858.0
0,6455.64,5667.0
4,10644.5,33618.6
4,13300.5,52027.5
3,9594.44,17033.1
3,9857.93,40141.2
4,7950.68,4649.77
4,6637.08,4136.89
4,13783.6,94080.8
3,6077.37,10296.5
0,10736.9,51211.0
3,6977.32,14363.4
3,13716.5,53123.3
2,5446.89,4512.06
0,17556.2,107232.0
1,5238.13,4425.78
4,11124.5,86386.0
3,15983.6,115972.0
0,9428.37,26916.0
4,9473.77,41049.3
3,11014.1,87506.3
5,10131.3,35431.2
0,7028.2,8862.0
0,9054.32,21634.0
3,11157.4,84524.7
5,8812.66,13724.3
4,8655.89,11478.0
0,15315.6,167383.0
3,6454.99,11796.8
4,2388.11,64.4002
0,12643.8,51700.0
0,17655.8,190578.0
4,4664.54,3072.53
0,9331.98,22896.0
0,19389.3,246617.0
0,8446.67,23531.0
3,11535.2,50297.3
4,13161.7,58557.6
4,8827.72,13132.2
0,17066.0,62802.0
0,27940.6,1201810.0
0,7953.72,16752.0
0,7503.62,13644.0
5,12446.6,71115.4
5,5302.74,4821.68
4,8603.2,10370.8
0,10374.0,50431.0
5,4988.33,1941.82
4,12956.1,54520.8
5,9706.95,30541.3
3,13191.8,60642.1
3,19778.2,409983.0
0,13572.5,98155.4
3,14848.3,169972.0
0,9582.41,44132.0
4,13472.8,95286.5
3,15608.4,115311.0
0,7659.93,16065.0
0,10203.8,85569.0
0,8044.71,15336.0
5,13906.3,51979.3
0,9810.81,29305.0
1,5977.22,5099.5
0,13336.6,169793.0
0,9640.17,17835.0
3,10215.2,48457.4
3,2320.72,56.8702
1,11501.9,68976.4
4,13442.8,52662.9
3,21147.3,234874.0
4,4898.24,4237.98
0,10008.1,9011.0
3,6814.93,10444.0
0,20132.0,296405.0
4,10176.3,38697.1
4,9965.87,35247.0
4,11180.8,38920.0
0,3916.97,1228.0
4,12916.3,76162.3
4,8935.12,28698.2
5,10306.0,17215.2
0,27244.7,408580.0
3,16056.7,172561.0
2,6305.77,7558.77
0,5061.55,3885.0
2,3984.29,1450.73
2,13384.1,59705.8
0,10844.0,67197.0
5,11999.6,71440.8
0,20872.4,535532.0
0,16795.6,177114.0
3,7025.08,14129.2
3,13911.4,51931.7
2,5644.75,7598.19
0,35558.1,767330.0
5,15071.2,79517.7
3,14216.4,93682.2
4,9965.11,10517.2
0,17941.8,313146.0
0,12423.3,73689.0
4,8833.01,26455.9
5,11370.4,53239.7
2,4613.46,4314.89
0,8224.33,29909.0
1,5471.75,4370.71
3,6993.78,5253.9
4,14049.6,52680.5
4,11008.2,49710.9
5,8200.61,27185.3
3,22636.5,253867.0
0,17662.6,220185.0
0,17875.5,246721.0
0,4604.96,2835.74
0,13644.0,151365.0
4,7543.03,12803.4
0,33076.4,1034590.0
0,4811.09,4721.0
2,5273.88,4290.18
0,30148.1,870065.0
0,7758.52,23090.0
2,7961.77,9500.2
3,8476.08,19384.9
3,7014.55,5182.12
3,8266.16,10231.9
4,11050.2,86134.1
0,12522.3,114735.0
3,8191.64,9961.2
4,7160.55,15915.1
0,7832.53,7976.0
5,8390.92,28941.1
2,12580.0,39278.7
0,10389.3,55155.0
2,5692.01,7591.64
2,6716.5,13288.2
4,18901.4,162907.0
0,7656.49,15949.0
3,10780.2,83339.3
0,7411.93,20355.0
0,13521.4,154519.0
3,14403.7,140106.0
0,5702.15,8722.0
5,14411.0,96914.3
2,5675.44,4270.97
2,14407.7,59497.0
2,5261.74,3307.47
4,7479.5,16068.5
0,4542.28,5311.0
2,21908.0,410943.0
0,8053.46,16078.0
5,8865.22,11290.7
5,13429.9,51692.7
0,12764.2,48389.0
3,4162.97,1941.62
3,12063.0,45149.4
4,8737.21,11210.3
3,8150.86,9547.89
4,5782.62,7147.05
3,23005.9,470987.0
4,10445.6,26355.6
0,7853.16,24393.0
3,5710.25,4126.56
1,5225.39,4363.04
4,16098.0,119739.0
0,6436.1,18889.0
4,7519.7,7775.14
5,5950.52,6364.04
2,4180.64,2262.4
4,5503.73,2992.22
4,13241.3,82207.1
0,3578.89,1967.22
3,22565.1,239448.0
3,5400.06,3520.91
5,12847.9,75295.0
0,11338.1,54650.0
4,9999.29,33923.1
1,5643.97,4351.29
4,7917.0,12924.3
3,17538.9,196063.0
0,7931.15,15277.0
3,4856.78,3078.27
4,10944.8,86753.4
0,9801.06,34522.0
0,10589.2,46863.0
3,12742.1,51186.9
2,15923.0,115868.0
0,11464.1,32079.0
3,6240.92,7430.59
4,12708.3,79167.1
4,9658.96,30042.3
0,17765.0,76543.0
4,10298.7,52450.8
3,10151.7,10269.6
2,15323.3,117552.0
3,12248.4,49620.9
4,11061.3,44326.3
4,9765.89,38953.2
5,24494.1,473584.0
2,5810.66,4064.48
4,23086.5,516390.0
4,13698.2,61033.0
3,11262.7,86010.9
3,25256.7,476140.0
0,8996.61,25595.0
0,16394.0,102313.0
2,7001.36,5232.29
0,8659.58,28084.0
3,14634.3,58137.8
4,11396.0,28779.2
0,14353.8,121382.0
3,9297.52,38657.5
3,6690.99,5131.75
3,14138.9,66169.7
4,9963.8,21102.8
0,8600.76,22370.0
0,5229.85,2314.0
0,13202.9,61458.0
0,6611.8,6019.0
0,7397.05,8386.0
0,14505.4,185774.0
4,4597.04,1362.1
4,11967.3,19113.0
3,24582.1,266116.0
2,7656.92,9367.71
4,9780.21,51030.8
0,12939.8,42689.0
2,7792.07,9509.21
0,12034.9,46821.0
0,10280.4,69719.0
2,10136.5,70973.2
0,13080.6,58502.0
0,7378.54,10077.0
0,18563.1,274133.0
5,14996.8,109640.0
4,12337.3,80268.8
4,8950.18,10604.8
5,10927.4,23100.3
0,6746.87,6204.0
0,6429.64,11942.0
4,8380.45,12210.7
2,3803.09,2180.48
2,3877.08,1455.77
0,9504.03,42090.0
4,9058.21,11203.6
3,7219.14,9639.25
2,6412.87,5297.47
2,7702.91,9488.26
2,5230.13,2876.43
2,4034.05,1492.56
0,18052.1,314550.0
0,7855.94,16821.0
4,9658.86,26820.4
0,16757.0,152255.0
4,9912.18,27489.1
3,9805.79,10383.3
5,9210.78,28589.4
4,9792.0,32340.9
3,7062.27,13829.0
3,7070.81,12149.2
0,13007.2,88088.0
0,11430.4,66073.0
0,6352.67,8991.0
2,22158.6,411885.0
4,8749.29,28625.0
0,11838.9,47987.0
3,6687.26,10381.9
4,6147.12,11229.4
1,2393.28,49.9066
3,13484.7,51873.0
0,11934.2,62337.0
4,10844.0,38491.8
0,17432.4,245147.0
3,13101.9,60926.6
4,11516.9,91892.5
0,16156.4,125054.0
3,9810.74,38672.4
3,12392.9,78491.6
5,9767.45,30088.6
4,2452.93,51.661
3,5541.25,4197.2
2,4078.51,2257.88
5,9477.05,11202.8
2,2482.87,48.279
5,9625.26,29792.5
3,8782.24,10374.9
4,7363.05,8798.58
3,9797.74,24261.2
3,13939.6,59278.1
3,9400.3,32302.6
3,24272.9,242786.0
0,14012.7,91518.0
4,4475.62,1305.58
5,14796.4,79829.2
4,14552.4,118086.0
3,21649.7,410520.0
1,11047.8,68682.2
3,10352.7,37828.0
4,7455.22,26676.7
3,5060.0,4467.27
5,4665.68,1274.9
3,11389.5,38072.2
2,11490.3,113071.0
3,8880.34,51873.7
4,10239.9,86583.5
5,22927.2,278761.0
4,9766.69,27002.6
3,15012.0,83220.0
0,7540.5,6903.0
0,5219.95,2406.0
0,5665.06,3594.0
5,9388.2,37632.5
0,6268.3,6034.0
0,13106.3,82418.0
3,12843.2,60525.0
4,14600.2,55287.7
3,12951.5,90628.1
0,6478.4,15429.0
2,16249.0,115521.0
0,8107.0,10299.0
2,2550.42,52.7301
4,20388.5,458674.0
4,5045.77,3437.5
3,8148.11,26179.2
0,9540.36,22085.0
0,8257.41,26603.0
4,13388.9,141120.0
5,12028.6,70691.8
3,11026.7,27192.8
2,3912.54,2146.44
5,5029.21,4322.14
3,11461.1,50278.2
4,5338.55,3499.61
3,24082.5,268803.0
0,13009.2,49986.0
3,9322.98,27727.2
4,7066.74,12777.3
3,2682.02,66.7695
0,7913.37,14574.0
3,11977.9,33201.3
2,5345.73,4244.03
3,4174.81,2012.1
0,8092.19,12422.0
4,12364.5,56224.6
4,9764.67,32413.6
3,9287.9,27739.8
3,4726.64,2957.81
1,6276.9,5187.36
4,5108.53,1806.12
0,14774.0,89001.0
0,5443.41,5607.0
2,13952.1,57587.3
0,9024.83,33309.0
0,4262.84,409.0
0,6902.46,6002.0
0,11320.6,45098.0
2,5237.53,4292.31
5,9759.01,38472.6
4,14329.4,93364.8
0,11806.4,53274.0
0,6389.65,10004.0
0,26877.9,653887.0
4,7656.72,8139.45
4,11773.3,43652.5
0,11967.4,76136.0
4,9700.67,40295.0
3,7426.12,14291.6
5,9422.8,13719.2
3,11056.9,37712.1
0,7205.99,8650.0
2,3594.59,2120.5
0,10114.0,33666.0
4,22205.9,520542.0
0,6715.77,9432.0
4,10330.6,26433.7
2,21714.6,411897.0
5,9087.88,13919.3
0,8612.34,38828.1
3,14706.7,68256.7
4,8516.64,9733.99
3,9275.13,16920.7
3,11283.4,49677.0
3,23275.0,468476.0
0,7639.79,58695.0
3,19595.7,179419.0
2,5622.38,4432.07
2,20942.0,410464.0
4,3580.3,1412.21
0,11969.7,70389.6
3,13361.5,78767.4
4,2510.54,51.4662
2,13766.1,51319.0
0,9252.19,14009.0
2,3870.42,1443.04
3,7029.5,13848.5
0,4470.58,1600.0
4,8277.58,27662.5
1,5708.31,4733.96
4,9458.4,36538.1
2,3962.29,1456.13
4,9894.83,39903.4
2,6118.26,4948.14
2,5524.19,4319.3
0,10132.3,50036.0
3,9543.15,17060.7
2,15776.3,116229.0
2,8084.3,9523.39
5,5256.23,4772.0
2,8052.77,9525.0
3,7300.79,15028.3
2,6024.4,4224.17
0,14146.7,116267.0
0,20891.8,204844.0
5,4765.14,4152.87
4,10935.9,28643.1
5,9472.53,30596.7
2,11333.6,49858.4
5,9455.35,11327.4
3,6035.29,7427.68
0,8606.25,8420.0
4,6038.86,11289.0
5,9600.0,30861.5
4,10974.4,52022.7
0,7175.52,5550.0
4,6996.06,4073.9
4,11658.1,38985.4
0,17944.7,171938.0
3,9039.99,27411.8
1,5249.91,4410.34
4,5839.44,11184.6
2,7614.64,14009.9
3,10241.7,36923.8
0,11324.7,51425.0
4,9259.08,28691.9
0,5433.1,4107.0
3,6159.77,7535.97
3,10165.3,38181.2
0,13020.1,79684.0
4,9753.25,28496.0
0,29123.9,469993.0
3,12257.1,56005.8
0,14233.3,222720.0
5,9210.79,37927.0
5,7380.99,6675.18
5,12584.8,71728.4
5,12939.4,53031.4
0,7386.03,14188.0
4,17900.9,159130.0
0,9030.74,25612.0
5,8115.99,9459.69
3,13086.8,45453.2
2,7170.04,5530.51
2,6988.83,5315.49
3,13758.5,52944.1
2,7130.75,13597.2
1,11450.8,68767.7
0,6661.2,2238.0
4,11824.9,62477.3
0,9662.35,20556.0
0,13866.4,45883.0
0,25970.4,749838.0
5,11461.8,51613.1
1,11707.9,17151.3
0,16495.1,105916.0
4,6878.18,3949.45
2,6732.01,12172.9
5,10569.4,28563.0
4,11822.6,53234.4
3,11488.1,46860.1
0,11511.3,66836.7
5,7953.08,7653.64
3,5190.83,3406.47
3,6241.87,7322.26
3,12026.7,113774.0
0,9351.84,43231.0
4,10161.0,31765.7
0,14368.7,151613.0
0,18675.9,266829.0
4,7301.22,4135.2
2,4012.9,1468.34
3,23898.1,477592.0
3,24522.3,471624.0
3,7502.92,15743.5
3,9165.63,39094.7
1,12893.6,68595.0
2,6843.13,5401.55
4,7649.68,4720.45
4,9705.13,33422.5
3,6923.75,4950.68
0,8515.84,20911.0
0,6988.65,7544.0
3,9871.15,32501.3
4,8547.91,11182.7
2,2568.4,69.0928
3,13164.6,91482.2
4,7824.86,50015.0
0,20780.1,203310.0
2,11748.2,36239.7
2,8817.29,17100.7
0,7801.32,18436.0
3,13982.9,51982.5
3,8960.91,27511.3
0,16865.8,182261.0
3,8593.58,25265.7
4,4820.92,3360.3
3,10437.9,38065.3
0,15185.4,225061.0
4,9726.57,29529.3
3,3838.67,1782.72
0,4527.2,2871.0
3,18443.4,160486.0
3,6362.52,7254.32
3,8410.66,25121.4
4,7863.98,12795.1
4,9486.52,34265.7
3,8472.22,13488.3
3,7126.17,14067.0
0,19120.3,175863.0
3,9023.0,27471.7
0,11853.7,94359.0
4,8243.17,9793.77
2,5281.79,4255.04
2,3793.47,2110.85
5,7810.64,12119.8
2,6789.08,5270.24
4,7703.54,8018.91
3,19809.0,181137.0
4,5272.92,4330.83
3,7885.9,9511.97
2,6658.25,7341.33
5,9137.38,37850.9
4,10181.9,34842.3
4,9170.27,11448.7
3,24057.2,280260.0
5,8040.98,4726.28
0,9644.81,27813.0
0,8265.77,27837.0
2,5118.47,4169.92
3,22740.6,361652.0
4,9244.39,38701.5
3,5510.27,4596.26
3,9392.55,17590.5
3,8860.37,12166.2
4,10420.5,38783.1
2,3827.55,1444.43
0,22937.9,441558.0
0,12756.1,71641.0
0,15745.3,188669.0
4,10092.5,17257.0
5,9740.84,38553.8
5,9851.4,40076.1
0,16963.4,162710.0
2,3964.45,2209.12
4,10705.9,38859.4
2,5305.59,3442.14
3,4243.39,1958.66
5,6382.58,11489.8
3,18032.0,177266.0
0,12534.3,65929.0
4,8107.84,13052.3
4,11255.9,50984.3
4,10020.4,26756.9
3,8103.57,9424.79
2,3855.52,2246.71
4,22079.9,405041.0
0,17665.7,262224.0
0,10556.3,24587.0
0,9116.18,27139.0
4,6804.76,4067.96
0,13020.1,43856.0
2,10814.6,69256.0
1,5588.1,4745.0
2,5637.88,7621.09
3,9144.75,26529.5
3,15772.5,118142.0
4,10845.2,54332.3
0,18650.6,379797.0
4,9133.42,14045.5
2,7677.8,9436.2
4,9119.2,20491.4
1,2530.64,51.5672
4,12492.7,57913.7
4,13101.5,75638.3
2,10690.5,37806.0
2,4886.03,3485.93
5,10760.1,35767.0
3,11605.9,112765.0
2,10997.0,58222.9
5,22548.1,278172.0
0,14444.2,306659.0
2,5271.62,4282.38
0,6207.94,4782.0
4,17232.3,110370.0
3,8703.46,12296.2
0,7936.34,7034.0
5,12234.1,45138.5
2,4359.7,2254.58
0,7527.58,7485.0
3,6859.68,10327.7
3,5737.32,4189.12
4,9052.34,11701.3
4,8910.83,20511.0
0,14036.5,61957.0
2,6669.98,4859.02
3,11445.9,50198.5
5,12954.4,70699.0
0,17487.3,190459.0
5,5261.13,7529.08
4,11068.7,90464.0
0,11843.3,50626.0
3,12341.1,78212.9
0,23902.0,495406.0
2,8027.02,9558.45
3,9755.62,39124.4
5,8671.59,37866.6
3,17353.3,160560.0
5,9351.48,37924.9
2,21731.8,170284.0
3,7475.73,14413.6
0,19465.8,148891.0
5,13488.2,78991.2
0,8413.92,8778.0
4,22950.7,516725.0
0,19805.9,193607.0
3,4423.04,2347.78
2,6198.64,5226.61
0,15230.1,94747.0
4,7872.91,12868.1
5,5549.88,1918.48
4,16990.8,110964.0
4,18572.1,201322.0
0,11126.9,47950.0
3,7479.31,9269.14
2,5154.85,4519.82
5,8305.32,11014.0
0,10665.4,79696.0
5,10411.5,29115.5
4,8627.91,27528.7
0,6757.44,9791.0
4,9063.6,28186.3
0,15168.7,126647.0
3,13924.0,140483.0
0,15970.8,186170.0
3,18374.8,178742.0
3,14822.6,54955.0
3,18748.0,161504.0
5,9674.42,27929.3
3,9625.96,16948.4
3,21002.2,245444.0
0,10712.6,31987.6
4,8329.45,7607.97
3,14492.2,143648.0
4,5799.45,2196.16
5,13529.8,52364.6
0,9051.53,23420.0
3,13123.2,60739.8
5,8409.37,12354.2
0,22126.5,313801.0
4,7082.59,13879.9
4,9026.32,12053.3
2,6665.64,5194.62
2,8596.63,17231.8
3,6657.22,10328.1
5,22425.9,279297.0
1,9043.2,17181.6
0,12989.2,59808.0
0,10531.8,105416.0
3,10245.4,46741.0
5,13047.4,72660.2
0,17099.2,136494.0
0,8035.89,8791.0
4,9731.66,34433.1
2,11566.8,114279.0
5,9465.86,30363.3
4,19735.4,181419.0
4,22565.8,516214.0
0,14315.5,141095.0
2,15373.5,116457.0
2,6897.62,5434.01
0,12634.9,96773.0
4,12505.8,79449.9
4,10150.4,36800.3
0,8452.41,19915.0
2,10662.4,57064.3
0,7729.33,26693.0
0,16013.5,158878.0
0,3429.65,1359.07
4,6119.58,11141.6
0,11389.6,26771.0
0,8179.01,14236.0
0,15546.2,219097.0
4,7283.14,4160.78
3,13892.7,143280.0
4,7356.78,4699.57
1,2442.39,52.9309
3,8866.91,26314.9
0,9080.86,20189.0
4,6545.66,7486.72
0,21645.3,261098.0
0,20533.1,288372.0
4,8491.06,16829.8
3,11979.7,34962.4
3,8756.46,38629.6
4,20884.5,413235.0
2,13344.1,43384.5
3,22814.2,473027.0
5,13549.4,53800.5
4,2407.43,53.3461
0,12657.2,104063.0
3,7333.51,14960.1
3,9871.74,37738.3
4,6329.38,5068.19
3,15346.5,55995.7
0,26076.9,491957.0
2,17321.7,161494.0
3,4792.93,2982.05
0,9860.22,47521.0
5,21858.2,281091.0
0,12343.2,106580.0
2,9846.82,10193.2
0,14883.9,113041.0
0,6921.28,9237.0
5,20683.2,202193.0
5,9272.69,40062.5
3,9058.81,27191.2
0,13242.9,90117.0
5,9047.04,11412.3
0,12150.4,35499.0
3,14258.5,51744.5
0,11707.4,29321.5
0,11624.0,92106.0
0,11020.6,35953.0
2,5260.46,4208.06
4,5574.7,7173.95
1,9079.62,17161.3
0,7256.58,16538.0
0,9290.48,24048.0
5,9731.53,30458.1
4,8830.61,11279.0
4,10957.2,40011.7
0,8043.19,21730.0
5,10137.5,37160.1
0,7092.17,18557.0
0,10269.6,16502.0
2,4319.06,2242.52
4,14396.4,58874.6
3,9123.59,16967.1
0,7739.84,13420.0
0,14423.9,160026.0
4,13687.5,91147.8
3,8361.42,12016.4
0,10712.8,57843.0
2,5077.82,3398.95
1,5524.25,4921.01
3,13952.3,56593.3
0,12368.6,89909.0
4,7101.17,4091.4
2,6903.94,13479.8
0,12864.2,53458.0
3,5589.71,4245.66
2,5064.68,4162.98
4,12905.0,46113.5
5,9191.46,29214.2
4,7122.49,4084.05
4,8245.1,9905.5
5,9753.4,35192.4
4,13201.7,81410.4
4,13888.5,52659.6
2,5315.15,3413.6
3,9499.44,39109.5
4,11363.2,86681.0
3,13502.1,75927.3
3,6262.62,7774.27
3,4964.18,3005.76
2,7282.08,5407.98
2,16018.8,117545.0
4,14025.3,70470.3
0,6888.95,10446.0
0,7281.52,15417.0
0,8627.82,22564.0
3,15204.0,65870.5
0,7309.76,12500.0
0,8108.12,16838.0
3,9261.42,10534.5
0,6281.22,18698.0
0,21491.5,115017.0
4,8864.28,11542.2
5,8718.96,20503.5
0,12503.2,54103.0
0,20812.9,263204.0
4,8831.46,26897.3
2,5637.5,7492.4
0,8998.16,16628.0
4,8006.3,16808.7
5,9863.13,37756.1
3,5889.74,5019.13
3,12771.1,114015.0
2,12627.4,46083.8
4,9273.11,27343.8
0,9538.53,56501.0
5,14425.4,83266.5
2,2566.12,59.2803
0,27564.9,473966.0
4,9737.31,49720.4
3,20893.3,144606.0
3,4652.98,2949.59
2,5381.71,4319.2
2,5418.53,4235.0
5,3728.92,2215.58
5,6842.8,6929.84
2,8560.98,11965.5
3,20529.1,199408.0
5,24789.1,461308.0
4,9800.93,32580.9
3,16933.9,161557.0
0,18363.6,213573.0
0,10247.1,21673.0
4,9749.65,34083.1
0,11165.2,62912.0
0,7180.39,6250.0
3,13959.3,141307.0
3,4591.73,3032.56
2,13613.4,51617.3
2,11857.6,33411.1
2,5123.92,4264.93
0,13326.0,118648.0
2,6062.76,7709.18
4,6965.81,7481.82
2,10829.7,58012.2
2,13252.2,62708.0
4,9406.08,17477.8
0,6397.89,4986.0
2,7448.98,5706.76
3,8192.7,16781.6
3,8357.59,16920.1
4,7591.78,7449.21
4,8870.19,11516.4
3,13345.9,91590.4
4,8643.18,28566.3
3,8323.32,25348.7
4,22473.0,514645.0
4,7884.95,4515.97
0,6966.87,8664.0
0,6425.42,4872.0
4,14107.1,78406.6
0,12062.9,40010.0
0,8819.31,22295.0
4,9522.8,26816.4
4,12137.0,91674.1
0,17446.8,117724.0
4,12597.6,57021.0
0,9819.44,13987.0
4,8831.43,9980.28
3,6200.97,11629.1
3,11256.4,50455.1
0,14097.2,74090.0
1,2408.71,57.0714
3,8695.18,38636.4
5,12881.4,56452.9
3,7421.3,25905.5
5,16346.1,49260.0
4,22568.7,520431.0
3,7437.23,15335.4
3,11257.8,51260.4
0,12267.4,88963.0
5,9205.55,27496.7
0,11641.0,85283.0
0,16655.6,157508.0
5,9507.53,54516.0
4,5791.1,7130.72
4,22977.9,519586.0
0,6255.53,1432.0
3,6130.77,10362.3
0,5923.59,4863.0
3,8671.49,25152.6
0,6390.06,13575.0
2,5721.11,7573.91
0,37563.7,1073140.0
0,10257.1,82602.0
3,7268.4,14086.2
5,8126.81,9177.95
2,4651.83,2939.74
3,9759.7,26922.1
0,15667.4,191744.0
4,5196.71,3011.5
2,7809.48,9415.71
0,10752.9,45012.0
0,13211.1,132082.0
5,5302.09,2255.64
4,14094.0,69261.7
3,9172.26,27400.6
2,8348.61,10575.2
2,7019.52,13275.3
3,10757.2,49814.8
2,5146.35,3408.2
4,14180.5,95689.1
4,9495.81,12344.3
5,5451.05,4607.35
3,8878.5,38663.3
0,14741.2,84575.0
0,13235.2,70016.0
3,6019.6,10276.8
1,5364.27,4616.64
1,5241.4,4789.5
3,4649.53,2000.98
0,8887.81,17363.0
0,10638.9,29147.0
5,9058.9,27635.7
0,10224.5,21567.0
5,7986.21,7551.51
3,8225.49,12088.9
4,10116.9,34274.1
0,10811.1,32066.0
5,14089.3,108556.0
3,14819.0,71100.6
5,8784.81,20655.5
4,8613.47,10864.7
3,19932.7,255619.0
4,14004.1,116017.0
0,10612.5,36323.0
5,9684.64,29203.4
0,25831.0,470347.0
4,6502.8,3947.96
3,16818.9,161761.0
4,6005.14,7355.35
3,18297.5,161255.0
0,4665.23,4958.0
2,7769.51,5194.65
2,14947.6,117256.0
3,7016.59,13834.1
4,8537.14,12327.1
4,7637.46,4614.42
0,19955.3,184552.0
1,10950.6,69097.6
4,17483.2,161165.0
4,7729.12,4695.0
5,15317.2,80807.5
2,7837.97,9397.01
3,11174.3,85162.9
2,15588.5,117412.0
2,8622.15,20178.1
3,6322.64,10215.9
2,10605.5,37693.8
3,7136.94,14053.6
0,9861.33,54723.0
4,22750.5,515774.0
3,9624.31,17648.6
3,7128.65,13917.6
4,10727.3,39252.8
2,4336.51,2128.09
4,9880.87,27561.5
5,23052.5,279140.0
0,11909.4,54043.0
0,7043.2,11948.0
3,7193.86,14334.1
2,2420.22,64.9663
2,14405.5,59199.2
0,24214.4,489428.0
0,11696.1,52790.0
5,7981.66,7686.05
0,20568.5,338746.0
4,5954.86,11551.5
2,5803.84,7080.71
5,12357.7,71630.2
1,5465.87,4310.43
4,2563.23,50.9054
4,13761.7,52183.8
3,24142.6,476380.0
0,14298.5,48944.0
4,11677.3,31899.9
5,3571.47,2084.04
5,5013.01,4377.3
0,14005.2,92275.0
2,5324.56,4358.6
0,13297.3,68152.4
0,7489.6,12231.0
3,9641.34,32648.5
5,8793.22,23368.5
5,13674.1,78758.8
4,9220.68,27245.7
4,8952.04,11412.8
4,8549.77,11488.8
5,13736.5,52962.2
2,14471.1,59202.9
3,24098.0,266731.0
3,11208.8,37485.3
2,22210.1,469714.0
4,9370.52,25713.8
1,2407.1,51.6361
0,14041.4,162675.0
0,10528.8,44295.0
4,9789.11,34725.0
0,9988.13,19980.0
2,9064.02,17280.3
0,6524.68,7530.17
1,5957.07,4728.77
5,12637.1,70489.0
4,13057.6,80033.0
5,5156.99,4323.73
0,25086.3,613234.0
3,3905.51,1477.88
2,5446.11,4376.88
0,10923.6,31479.0
0,11479.0,52172.0
4,9226.34,27246.0
2,5806.61,4153.75
4,18333.7,202634.0
5,13114.0,60737.8
4,21601.5,410673.0
0,4840.31,6880.0
4,9911.99,36843.4
3,5154.7,2927.84
3,8862.77,51687.9
0,9183.59,31143.0
4,11124.5,85963.5
0,4286.17,1339.0
2,12641.3,51023.1
0,18624.7,177716.0
2,8798.37,20055.0
0,8449.67,21490.0
3,11125.7,49788.2
5,14303.0,102632.0
0,15173.6,112122.0
3,4247.03,2239.69
3,21417.8,339680.0
0,13139.8,60481.0
4,9395.66,27832.2
0,20520.4,312243.0
4,8666.98,26833.4
0,14946.7,119820.0
2,16590.1,160799.0
2,5231.45,4303.96
0,16111.4,176001.0
0,7034.7,6789.0
5,9020.1,30287.6
5,8882.31,28723.5
3,10713.6,37305.2
0,20594.5,234763.0
5,25556.1,480552.0
4,2193.22,57.0036
0,23393.9,612936.0
4,5737.25,11316.2
0,10508.5,35637.0
