ID,ZIP Code,Mortgage,Personal Loan,CD Account,CreditCard
3070,91320,0,0,0,1
3071,91330,221,0,0,0
3072,93023,257,0,0,1
3073,92821,0,0,0,0
3074,94611,0,0,0,0
3075,95039,88,0,0,1
3076,95616,0,0,0,0
3077,92672,0,0,0,1
3078,95112,110,0,0,0
3079,92325,190,0,1,1
3080,95616,0,0,0,1
3081,94063,87,0,0,0
3082,95064,204,0,0,1
3083,92122,129,0,0,0
3084,90720,0,0,1,0
3085,90028,0,1,0,0
3086,91311,0,0,0,1
3087,94720,0,0,0,0
3088,94303,0,0,0,0
3089,94720,138,0,0,1
3090,94110,95,0,0,0
3091,91109,0,0,0,0
3092,95020,158,0,0,1
3093,90036,325,0,0,0
3094,90717,0,0,0,1
3095,90272,104,0,0,1
3096,94109,0,0,0,1
3097,94108,0,1,1,0
3098,92182,0,0,0,0
3099,92024,0,0,0,0
3100,92647,174,0,0,1
3101,90024,0,0,0,1
3102,93555,0,0,0,0
3103,90095,0,0,0,1
3104,92129,0,0,0,0
3105,91775,0,0,0,1
3106,94122,121,0,0,0
3107,92084,0,0,0,0
3108,92374,0,0,0,0
3109,95678,0,0,0,0
3110,93940,0,0,0,0
3111,95020,0,0,0,1
3112,90095,0,0,0,0
3113,92677,0,0,0,0
3114,?,209,0,0,0
3115,90024,0,0,0,0
3116,94305,0,0,0,0
3117,92008,0,0,0,1
3118,92614,256,0,0,0
3119,90095,0,0,0,0
3120,91320,179,0,0,0
3121,94542,0,0,0,0
3122,91791,0,0,0,1
3123,90095,218,0,0,0
3124,94546,126,0,0,1
3125,95053,0,0,0,1
3126,92521,0,0,0,1
3127,92780,0,0,0,1
3128,94539,0,0,0,0
3129,94115,0,0,0,0
3130,?,0,0,0,1
3131,92152,0,0,0,1
3132,94025,168,0,0,1
3133,94302,148,0,0,0
3134,93711,0,0,0,0
3135,95060,89,0,0,0
3136,95039,321,0,0,0
3137,95354,94,0,1,1
3138,91711,0,0,0,0
3139,93555,255,0,0,0
3140,92130,0,0,0,0
3141,94303,0,0,0,1
3142,90405,0,1,0,0
3143,95051,0,1,1,1
3144,91105,0,0,0,0
3145,91711,0,0,0,0
3146,94305,0,1,0,0
3147,91910,0,0,0,0
3148,94024,0,0,0,1
3149,95616,106,0,0,0
3150,95192,0,0,0,1
3151,90027,0,1,0,0
3152,94110,0,0,0,0
3153,90275,0,0,0,0
3154,94111,0,0,0,1
3155,94305,149,1,0,1
3156,92626,0,0,0,0
3157,92647,0,0,0,0
3158,94720,84,0,0,0
3159,90095,0,0,0,0
3160,92831,240,0,0,0
3161,94304,0,1,1,1
3162,94024,0,0,0,0
3163,94109,0,0,0,0
3164,94132,0,0,0,0
3165,95136,0,0,0,1
3166,91711,97,0,0,1
3167,90028,0,0,0,1
3168,94720,228,0,0,1
3169,94701,0,0,0,0
3170,94608,227,0,0,0
3171,94110,100,0,0,0
3172,91910,0,0,0,0
3173,95670,0,0,0,0
3174,94309,0,0,0,0
3175,94701,0,0,0,1
3176,92009,0,0,0,0
3177,91330,0,0,0,0
3178,91007,199,0,0,1
3179,95814,0,0,0,0
3180,90245,130,0,0,0
3181,?,84,0,0,0
3182,95827,0,0,0,0
3183,94304,94,0,0,0
3184,94542,0,0,0,0
3185,92354,0,0,0,0
3186,92843,0,0,0,0
3187,95192,296,0,0,0
3188,94035,0,0,0,0
3189,90717,0,0,0,1
3190,92675,0,0,0,0
3191,91335,0,0,0,0
3192,93101,0,0,0,1
3193,94005,0,0,0,0
3194,95616,0,0,0,1
3195,90019,0,0,0,0
3196,?,0,0,0,0
3197,94043,0,0,0,1
3198,93555,0,0,0,0
3199,92122,147,0,0,1
3200,95521,0,0,0,0
3201,92122,0,0,0,0
3202,92121,0,0,0,0
3203,92173,0,0,0,0
3204,92677,239,0,0,0
3205,90095,185,0,0,0
3206,92407,0,0,0,1
3207,91103,0,0,0,1
3208,93407,0,0,0,1
3209,95032,0,0,0,0
3210,91355,373,1,1,1
3211,94301,0,0,0,0
3212,90277,0,0,0,0
3213,92697,0,0,0,0
3214,90212,116,0,0,0
3215,91775,0,0,0,0
3216,90630,0,0,0,0
3217,95014,0,0,0,0
3218,93022,120,1,1,1
3219,94122,325,0,0,0
3220,92346,0,0,0,0
3221,93302,135,0,0,0
3222,93407,0,0,0,0
3223,93107,0,0,0,0
3224,95126,0,0,0,0
3225,94025,0,0,0,0
3226,95064,0,0,0,1
3227,93943,0,0,0,1
3228,94720,0,0,0,0
3229,94305,0,0,0,1
3230,92507,0,0,0,0
3231,?,0,0,0,1
3232,90717,0,0,0,0
3233,92093,0,0,0,0
3234,95037,329,0,0,0
3235,91107,0,0,0,0
3236,91711,0,0,0,0
3237,94112,0,0,0,1
3238,94085,0,0,1,1
3239,94928,0,0,0,0
3240,90095,0,0,0,0
3241,93407,118,0,0,0
3242,94305,0,0,0,0
3243,92096,0,0,0,0
3244,92054,0,0,0,0
3245,92624,0,0,0,0
3246,90009,0,0,0,1
3247,95422,223,0,0,0
3248,?,0,0,0,1
3249,92037,0,0,0,0
3250,92806,0,0,0,0
3251,90212,0,0,0,1
3252,90720,0,0,0,1
3253,92521,0,0,0,0
3254,94025,118,0,0,1
3255,93907,0,0,0,0
3256,95741,0,0,0,1
3257,94305,0,0,0,0
3258,92407,0,0,0,0
3259,91910,185,0,0,0
3260,92251,0,0,0,1
3261,95821,0,0,0,0
3262,91103,0,0,0,0
3263,90024,0,0,0,0
3264,92093,0,0,0,0
3265,95616,0,0,0,0
3266,94612,0,0,0,0
3267,92821,0,0,0,1
3268,95818,120,0,0,0
3269,91423,0,1,0,0
3270,94305,113,0,0,0
3271,94609,0,1,0,0
3272,90291,0,1,0,1
3273,92121,0,0,0,0
3274,90095,0,0,0,0
3275,92123,0,0,0,0
3276,95134,268,0,0,0
3277,92123,0,1,0,0
3278,92121,0,0,0,0
3279,94571,0,0,0,0
3280,94901,0,0,0,0
3281,90277,0,0,0,0
3282,95014,0,0,0,1
3283,95054,0,0,0,0
3284,92152,87,0,0,0
3285,95819,0,0,0,1
3286,91706,0,0,0,0
3287,95020,0,0,0,1
3288,90747,0,0,0,0
3289,94122,292,1,0,0
3290,94303,187,0,0,1
3291,92038,0,0,0,0
3292,94998,0,0,0,0
3293,?,0,0,0,0
3294,94939,0,0,0,0
3295,93611,0,0,0,0
3296,94960,0,1,0,0
3297,94080,0,1,0,0
3298,93407,0,0,0,1
3299,94110,89,0,0,0
3300,92192,0,0,0,0
3301,92354,0,0,0,0
3302,90086,0,0,0,1
3303,94501,0,0,0,0
3304,?,82,0,0,1
3305,?,383,0,0,0
3306,95616,0,0,0,0
3307,90840,0,0,0,0
3308,92038,0,0,0,0
3309,92120,0,0,0,1
3310,94611,0,0,0,0
3311,94720,0,0,0,1
3312,95819,0,0,0,0
3313,94550,0,0,0,0
3314,91950,0,0,0,0
3315,90073,0,0,0,0
3316,94720,0,0,0,0
3317,94501,0,0,0,0
3318,90035,0,0,0,0
3319,90089,0,1,0,0
3320,?,0,1,0,1
3321,92104,0,0,0,1
3322,94521,0,0,0,0
3323,92008,0,0,1,1
3324,92110,0,0,0,0
3325,91401,0,0,0,0
3326,93302,0,0,0,0
3327,91006,0,1,0,0
3328,93407,0,1,1,1
3329,90230,0,0,0,0
3330,94123,82,0,0,1
3331,95054,0,0,0,0
3332,94607,0,0,0,1
3333,94402,0,0,0,1
3334,91711,280,0,0,0
3335,94720,86,0,0,0
3336,92069,358,0,0,0
3337,94305,0,0,0,0
3338,92008,0,0,0,0
3339,92037,0,0,0,0
3340,95135,354,1,0,0
3341,94104,0,0,0,0
3342,91125,0,0,0,0
3343,91330,121,0,0,1
3344,94801,0,1,0,0
3345,90639,0,0,0,1
3346,94720,0,0,1,1
3347,92037,0,0,0,1
3348,?,0,0,1,1
3349,94303,0,0,0,0
3350,92407,275,0,0,0
3351,90245,0,0,0,0
3352,92121,0,0,0,0
3353,92521,83,0,0,0
3354,94521,0,0,0,1
3355,92703,0,0,0,0
3356,90036,0,0,0,1
3357,95051,0,1,0,0
3358,?,408,0,1,1
3359,94536,0,0,0,0
3360,91773,0,0,0,0
3361,90740,0,0,0,0
3362,94117,87,0,0,1
3363,90277,0,0,0,0
3364,93003,0,0,0,0
3365,94143,105,0,0,0
3366,95060,0,0,0,0
3367,90024,0,0,0,1
3368,?,0,0,0,0
3369,94720,0,1,1,1
3370,95616,0,0,0,0
3371,90033,199,0,0,0
3372,95351,0,0,0,0
3373,94928,209,0,0,0
3374,92660,442,1,1,1
3375,91360,0,0,0,0
3376,90089,0,0,0,0
3377,95136,0,0,0,0
3378,95370,315,0,0,0
3379,94536,0,0,0,1
3380,94305,0,0,0,0
3381,95422,76,0,0,1
3382,91711,0,0,0,1
3383,92182,0,0,1,0
3384,95135,213,1,0,0
3385,94583,153,0,0,0
3386,90089,0,0,0,0
3387,94061,0,1,0,0
3388,94035,0,0,0,0
3389,91320,85,0,0,0
3390,92182,238,0,0,0
3391,?,0,0,0,0
3392,94109,221,0,0,0
3393,92612,0,0,0,0
3394,95123,0,0,0,1
3395,90089,0,0,0,0
3396,94061,135,0,0,0
3397,93106,0,0,0,1
3398,94010,137,0,0,0
3399,92028,0,0,0,1
3400,94720,97,0,0,0
3401,94065,0,0,0,0
3402,95818,118,0,0,1
3403,90095,0,0,0,1
3404,?,0,1,0,0
3405,94303,101,0,0,0
3406,94061,0,0,0,0
3407,92177,0,0,0,1
3408,90405,0,0,0,0
3409,90029,0,0,0,0
3410,95351,84,0,0,1
3411,90230,0,0,0,0
3412,94010,427,0,0,0
3413,90029,0,0,0,0
3414,95123,0,0,0,1
3415,95010,0,0,0,0
3416,90720,0,0,0,1
3417,94111,244,0,0,0
3418,90024,0,0,0,1
3419,91775,0,0,1,1
3420,95503,87,0,0,1
3421,94305,0,0,0,1
3422,90245,0,0,0,1
3423,92677,0,0,0,1
3424,93009,0,0,0,0
3425,94539,0,0,0,1
3426,91605,90,0,0,0
3427,?,189,0,0,0
3428,94080,0,0,0,0
3429,93106,0,0,0,0
3430,91320,108,0,0,1
3431,90291,0,0,0,1
3432,94305,184,0,0,0
3433,95370,0,0,0,1
3434,?,0,0,0,0
3435,95521,78,0,0,0
3436,92037,0,0,0,0
3437,92104,0,0,0,0
3438,94304,0,0,0,0
3439,94806,271,0,0,0
3440,95020,0,0,1,1
3441,95133,0,0,0,1
3442,94309,0,0,1,1
3443,93940,0,0,0,0
3444,90639,202,0,0,0
3445,93101,0,0,0,0
3446,?,116,0,0,1
3447,90232,186,0,0,0
3448,90747,109,0,0,0
3449,92606,110,0,0,1
3450,90095,0,1,1,0
3451,94590,0,0,0,1
3452,92182,251,0,0,1
3453,94720,0,0,0,0
3454,94709,0,0,0,0
3455,92120,0,0,0,0
3456,93010,0,0,0,1
3457,94536,0,1,0,0
3458,94110,0,0,0,0
3459,95053,231,0,0,1
3460,94025,0,0,0,0
3461,92691,0,0,0,1
3462,92007,142,0,0,0
3463,94608,146,0,0,0
3464,92121,0,0,0,0
3465,92612,0,1,1,1
3466,95616,0,0,0,0
3467,94122,96,0,0,1
3468,90840,364,1,0,0
3469,93933,0,0,0,1
3470,95630,0,0,0,0
3471,90503,429,0,0,1
3472,95503,0,0,0,0
3473,92672,431,1,0,0
3474,92173,0,0,0,0
3475,92121,0,0,0,0
3476,92037,0,0,0,0
3477,?,0,0,0,0
3478,94024,156,0,0,1
3479,95747,0,1,0,0
3480,94720,0,0,0,0
3481,94591,0,0,0,0
3482,93023,0,0,0,0
3483,95133,81,0,0,0
3484,90066,0,0,0,0
3485,92104,112,0,0,0
3486,92103,0,0,0,0
3487,92806,0,0,0,1
3488,91711,0,0,0,1
3489,94117,131,0,0,0
3490,91320,0,1,0,0
3491,95814,115,0,0,0
3492,92697,0,0,0,1
3493,94546,0,0,0,1
3494,94710,0,0,0,0
3495,91330,0,0,0,0
3496,91401,192,0,0,0
3497,91711,192,0,0,0
3498,92130,0,0,0,0
3499,93561,94,1,0,0
3500,94550,286,0,0,0
3501,?,0,0,0,1
3502,91380,0,0,0,0
3503,95616,90,0,0,0
3504,95814,0,0,0,0
3505,95370,0,0,0,0
3506,90304,0,0,0,1
3507,95827,154,0,1,1
3508,91791,0,0,1,1
3509,92182,0,1,0,0
3510,91330,0,0,0,0
3511,92124,0,0,0,0
3512,94609,0,0,0,0
3513,90405,0,0,0,1
3514,94501,0,0,0,0
3515,90024,0,0,0,0
3516,94143,508,0,0,0
3517,93943,148,0,0,0
3518,94234,146,1,0,1
3519,95039,0,0,0,0
3520,94720,0,0,0,0
3521,92126,0,0,0,0
3522,?,0,0,0,0
3523,94028,134,0,0,0
3524,91302,0,0,0,1
3525,94583,0,0,0,0
3526,96651,0,0,0,0
3527,95008,0,0,0,0
3528,95054,0,0,0,0
3529,90210,0,0,0,0
3530,94132,0,0,0,1
3531,90073,0,0,0,0
3532,94542,128,0,0,1
3533,94022,0,0,0,1
3534,94545,211,0,0,0
3535,95006,0,0,0,1
3536,?,0,0,0,1
3537,94005,229,0,0,0
3538,92093,0,0,0,0
3539,93561,0,0,0,0
3540,91380,0,0,0,0
3541,94305,0,0,0,1
3542,92106,210,1,0,0
3543,92182,0,1,0,0
3544,94303,0,0,0,0
3545,92037,0,0,0,0
3546,95827,0,0,0,0
3547,94720,119,0,0,1
3548,92354,0,0,0,0
3549,91107,0,0,0,1
3550,90840,0,0,0,0
3551,94609,116,0,0,0
3552,92807,172,0,0,0
3553,93106,0,0,0,1
3554,95070,0,0,0,0
3555,92407,0,0,0,0
3556,91107,0,0,0,0
3557,94303,0,0,0,1
3558,90755,189,0,0,1
3559,94065,0,0,0,0
3560,94065,0,0,0,0
3561,94591,126,0,0,0
3562,94720,142,0,0,0
3563,94596,272,1,1,0
3564,94998,0,1,0,0
3565,94720,0,0,0,0
3566,92120,0,0,0,1
3567,?,0,0,0,1
3568,91040,123,0,0,0
3569,93407,0,0,0,1
3570,92130,0,0,0,0
3571,91107,0,0,0,1
3572,93955,416,1,0,0
3573,90245,0,0,0,1
3574,90095,0,1,0,1
3575,95123,0,0,0,1
3576,94305,83,0,0,0
3577,90245,0,0,0,0
3578,91016,0,0,0,0
3579,91302,209,1,0,0
3580,94305,102,0,1,1
3581,94553,0,0,0,1
3582,91330,0,0,0,1
3583,92354,0,0,0,0
3584,95112,85,0,0,0
3585,92121,115,0,0,0
3586,92037,0,0,0,0
3587,94131,0,0,0,0
3588,94080,0,0,0,0
3589,91768,0,0,0,0
3590,92807,147,0,0,0
3591,92630,0,0,0,1
3592,?,224,0,0,1
3593,94704,0,0,0,0
3594,90018,192,0,0,0
3595,95616,0,0,0,0
3596,90025,79,0,0,0
3597,94720,0,0,0,0
3598,?,0,0,0,0
3599,95120,0,0,0,0
3600,93101,91,0,1,1
3601,90018,95,0,0,0
3602,94305,0,0,0,0
3603,95841,0,0,0,1
3604,92407,0,0,0,1
3605,92612,0,0,0,0
3606,92333,0,1,0,0
3607,96145,96,0,0,1
3608,90401,0,0,0,0
3609,94025,553,0,0,0
3610,94022,0,0,0,1
3611,90029,79,0,0,0
3612,?,0,0,0,0
3613,?,368,1,1,1
3614,92672,0,1,0,0
3615,94583,0,1,0,0
3616,95616,0,0,0,1
3617,92507,78,0,0,0
3618,94304,146,0,0,0
3619,92697,0,0,0,0
3620,94703,0,0,0,0
3621,95020,403,0,0,0
3622,91730,193,0,0,0
3623,94901,0,0,0,1
3624,91105,95,0,0,0
3625,?,0,0,0,0
3626,92037,0,0,0,0
3627,90089,0,0,0,0
3628,90034,0,0,0,1
3629,94949,0,0,0,1
3630,95051,0,0,0,1
3631,95020,225,0,0,0
3632,90089,0,0,0,0
3633,95307,0,0,0,1
3634,90048,0,0,0,0
3635,90009,0,0,0,0
3636,95616,0,0,0,0
3637,96094,0,0,0,0
3638,94608,242,0,0,0
3639,92866,0,0,0,0
3640,94063,0,0,0,0
3641,95821,0,0,0,1
3642,94402,0,0,0,0
3643,92704,0,0,0,0
3644,92606,144,0,0,1
3645,91711,174,0,0,0
3646,92103,0,0,0,1
3647,92056,260,1,0,0
3648,91605,0,0,0,1
3649,95616,0,0,0,0
3650,92691,0,0,0,0
3651,91604,107,0,0,0
3652,90504,0,1,0,1
3653,94704,0,0,0,1
3654,92521,0,0,0,1
3655,94061,177,0,0,0
3656,90086,0,0,0,0
3657,95014,0,0,0,0
3658,94025,0,0,0,1
3659,92612,0,0,0,0
3660,94002,0,0,0,0
3661,93401,0,0,0,0
3662,94553,0,1,1,1
3663,94305,500,0,0,0
3664,94111,0,0,1,1
3665,?,0,0,0,0
3666,91711,0,0,0,0
3667,94143,0,0,0,0
3668,94590,0,0,0,0
3669,92037,75,1,0,0
3670,95616,0,0,0,1
3671,94402,0,0,0,0
3672,93106,0,0,0,0
3673,91320,0,0,0,0
3674,95134,0,0,0,1
3675,?,0,0,0,0
3676,92126,0,0,0,0
3677,95818,111,0,0,0
3678,94234,0,0,0,1
3679,92093,0,0,0,0
3680,90095,0,0,0,0
3681,90064,0,0,0,0
3682,95054,0,0,0,0
3683,95051,0,0,0,0
3684,95070,0,0,0,0
3685,92093,103,0,0,0
3686,94588,313,0,0,0
3687,92521,0,0,0,0
3688,93943,0,0,0,0
3689,90245,0,0,0,0
3690,94708,205,0,0,1
3691,95449,0,0,0,0
3692,95211,0,0,0,1
3693,94132,0,0,0,0
3694,93117,0,0,0,0
3695,92037,0,0,0,0
3696,90272,0,0,0,0
3697,94309,0,0,0,1
3698,95616,0,0,0,0
3699,96001,0,0,1,1
3700,94501,0,0,0,1
3701,94608,0,0,0,0
3702,90503,0,0,0,0
3703,93108,410,1,0,0
3704,94301,0,0,0,0
3705,91304,0,1,0,0
3706,91770,0,0,0,0
3707,94305,123,0,0,0
3708,92647,0,0,0,0
3709,92116,0,0,0,0
3710,92521,0,0,0,0
3711,90032,0,0,0,1
3712,94720,99,0,0,0
3713,92154,0,0,0,0
3714,90064,0,0,0,1
3715,94720,232,0,0,1
3716,92037,0,0,0,1
3717,91773,0,0,0,0
3718,94550,285,0,0,0
3719,92833,0,0,0,1
3720,?,76,0,0,0
3721,92521,229,1,0,0
3722,91040,0,0,1,1
3723,93118,98,0,0,0
3724,94022,82,0,0,0
3725,93108,119,0,0,0
3726,94305,0,0,0,0
3727,94304,0,0,0,0
3728,94117,109,0,1,1
3729,91902,161,1,0,0
3730,94040,0,0,0,0
3731,92093,0,0,0,0
3732,92867,0,0,0,0
3733,92521,95,0,0,0
3734,94105,0,0,0,0
3735,95193,0,0,0,0
3736,91103,0,0,0,0
3737,96001,0,0,0,0
3738,91423,0,0,0,0
3739,95008,0,0,0,1
3740,90502,0,0,0,0
3741,92660,0,0,0,1
3742,92152,0,0,0,0
3743,94596,0,0,1,1
3744,94720,194,0,0,1
3745,90025,0,0,0,0
3746,90640,118,0,0,0
3747,93943,109,0,1,1
3748,91360,0,1,0,0
3749,94025,126,0,0,0
3750,90095,0,0,0,0
3751,90266,0,0,0,0
3752,94591,0,0,0,0
3753,93003,219,0,0,1
3754,95351,0,0,0,1
3755,93106,0,0,0,1
3756,94115,0,0,0,0
3757,92122,0,0,0,0
3758,91101,0,1,0,0
3759,94720,0,0,0,0
3760,92093,121,0,0,1
3761,91107,273,0,0,1
3762,95831,0,0,0,0
3763,95616,0,0,0,0
3764,95051,0,0,0,1
3765,94720,0,0,0,0
3766,94706,0,0,0,0
3767,90245,304,1,0,0
3768,95819,0,0,0,1
3769,94309,170,0,1,1
3770,90095,204,0,0,0
3771,94306,79,0,0,0
3772,91711,341,0,0,1
3773,94112,0,0,0,0
3774,93940,0,0,0,0
3775,92521,0,0,0,0
3776,90275,0,0,0,1
3777,93108,449,1,0,1
3778,94706,151,0,0,0
3779,95814,0,0,0,0
3780,93407,0,0,0,1
3781,92780,0,0,0,0
3782,94104,333,0,1,1
3783,91311,0,0,0,0
3784,90028,0,0,0,0
3785,94611,0,1,0,0
3786,95841,0,0,0,0
3787,91301,0,0,0,0
3788,95616,0,0,1,0
3789,95616,221,0,0,1
3790,94301,0,0,0,1
3791,92029,0,0,0,1
3792,91330,0,0,0,0
3793,92709,0,0,0,0
3794,91711,0,0,0,0
3795,92612,0,0,0,0
3796,94010,98,0,0,0
3797,94920,0,0,0,0
3798,92521,0,0,0,0
3799,93943,144,0,0,1
3800,93109,0,0,0,1
3801,93955,0,0,0,0
3802,95616,106,0,0,1
3803,95616,0,0,0,0
3804,96001,0,0,0,0
3805,95842,0,0,0,0
3806,93109,0,0,0,0
3807,92096,0,0,0,0
3808,?,0,0,0,1
3809,90089,0,0,0,0
3810,94080,0,0,0,0
3811,?,89,0,0,0
3812,94061,0,0,0,0
3813,94720,0,0,0,1
3814,91343,97,0,0,0
3815,94304,0,0,0,0
3816,95053,96,0,0,0
3817,94904,0,0,0,1
3818,92093,0,0,0,0
3819,94305,0,0,0,0
3820,93950,0,0,0,0
3821,94102,205,0,0,1
3822,92220,259,1,0,0
3823,91768,0,1,0,0
3824,94708,194,0,0,0
3825,95064,0,0,0,1
3826,94305,188,0,0,1
3827,90089,0,0,0,0
3828,93943,196,0,0,0
3829,95616,122,0,0,0
3830,92038,0,0,0,1
3831,92130,0,0,0,0
3832,90089,0,0,0,0
3833,90230,0,0,0,1
3834,93943,0,0,0,0
3835,94720,75,0,0,0
3836,?,0,1,0,0
3837,95616,0,0,0,1
3838,92350,0,0,0,0
3839,94501,127,0,0,0
3840,93010,0,0,0,0
3841,95211,114,0,0,0
3842,94305,0,0,0,0
3843,95136,0,0,0,0
3844,94720,0,1,0,1
3845,95828,0,0,0,0
3846,94061,230,0,0,0
3847,94720,0,0,0,0
3848,94110,0,0,0,0
3849,93106,0,0,0,1
3850,?,0,0,0,0
3851,94061,0,0,0,0
3852,90277,194,0,0,0
3853,92152,82,0,1,1
3854,94105,0,0,0,0
3855,?,0,0,0,0
3856,95630,0,0,0,0
3857,90401,0,0,0,0
3858,91711,0,0,0,0
3859,92124,277,1,0,1
3860,90245,0,0,0,0
3861,92121,0,0,0,1
3862,90025,0,0,0,0
3863,94104,0,0,0,0
3864,91770,0,0,0,0
3865,95112,0,1,0,1
3866,93105,0,0,0,0
3867,91401,0,0,0,1
3868,94080,0,0,0,0
3869,92037,0,0,0,0
3870,95670,161,0,0,1
3871,94596,0,0,0,0
3872,91304,0,0,0,1
3873,94720,0,0,0,0
3874,94550,185,0,0,0
3875,94709,184,0,0,0
3876,95351,381,0,0,1
3877,91784,0,0,0,0
3878,93105,0,0,0,0
3879,92064,0,0,0,1
3880,95136,270,0,0,0
3881,90024,0,0,0,0
3882,91016,0,0,0,0
3883,92646,166,0,0,1
3884,94534,98,0,0,0
3885,91330,402,0,0,1
3886,93943,102,0,0,0
3887,95616,215,0,1,1
3888,?,0,0,0,0
3889,95133,251,0,0,1
3890,93014,121,0,0,0
3891,91101,0,1,0,0
3892,94701,0,0,0,0
3893,91763,0,0,0,0
3894,92521,0,0,0,0
3895,?,81,0,0,1
3896,94104,216,0,0,0
3897,93940,0,0,1,1
3898,90245,0,0,0,0
3899,96001,0,0,0,0
3900,92697,0,0,0,1
3901,92834,0,0,1,1
3902,94107,0,0,0,0
3903,93305,0,0,0,1
3904,93943,0,0,0,0
3905,94122,94,0,0,1
3906,94596,0,0,0,0
3907,90245,0,0,0,0
3908,91330,187,0,0,0
3909,90638,0,0,0,0
3910,90245,0,0,0,0
3911,94596,0,0,0,0
3912,94025,148,0,0,1
3913,95348,0,0,0,0
3914,92064,172,0,0,0
3915,94080,0,0,0,0
3916,92037,0,0,0,1
3917,92121,96,0,0,0
3918,94608,292,0,0,0
3919,90024,0,0,0,0
3920,90024,400,1,0,0
3921,93106,0,0,1,1
3922,95812,0,0,0,0
3923,95616,0,0,0,0
3924,?,330,0,0,0
3925,94609,0,0,0,0
3926,90717,0,0,0,0
3927,94301,0,0,0,0
3928,90291,0,0,0,1
3929,92115,0,0,0,0
3930,91773,0,0,0,0
3931,95605,345,0,0,0
3932,95003,0,0,0,0
3933,94305,0,0,0,0
3934,91302,0,0,0,0
3935,94923,126,0,0,1
3936,90034,0,0,0,0
3937,95616,0,0,0,0
3938,91604,92,0,0,1
3939,95929,0,0,0,0
3940,92110,102,0,0,1
3941,93727,102,0,0,0
3942,94588,294,0,0,1
3943,90095,170,0,0,0
3944,91360,0,1,0,0
3945,91320,0,0,0,0
3946,92821,428,1,0,0
3947,93117,0,0,0,0
3948,94710,0,1,0,0
3949,94304,253,1,1,1
3950,93407,0,0,0,1
3951,94143,255,0,0,0
3952,92870,106,0,0,0
3953,94611,0,0,0,1
3954,?,0,0,0,0
3955,93108,0,0,0,0
3956,94501,0,0,0,0
3957,90033,200,0,0,1
3958,95449,0,0,0,0
3959,90009,78,0,0,0
3960,91107,0,1,0,0
3961,92028,0,0,0,0
3962,95482,140,0,0,0
3963,93014,0,0,0,0
3964,93106,0,0,0,0
3965,94025,0,0,0,0
3966,91941,0,0,0,0
3967,95051,0,0,0,0
3968,94306,0,0,0,0
3969,93108,0,0,0,1
3970,94305,0,0,0,0
3971,95060,0,0,0,1
3972,95616,0,0,0,1
3973,94998,0,0,0,1
3974,90064,167,0,0,0
3975,94305,0,0,0,0
3976,91330,0,0,0,0
3977,90277,194,0,0,0
3978,94309,113,0,1,1
3979,92325,0,0,0,0
3980,93010,258,0,1,1
3981,92866,0,0,0,0
3982,92691,0,0,1,1
3983,94566,0,0,0,0
3984,93555,0,1,0,0
3985,95741,0,0,0,0
3986,90095,120,0,0,0
3987,92152,0,1,1,1
3988,95833,0,0,0,1
3989,91330,0,1,1,1
3990,92709,0,0,0,0
3991,95014,134,0,0,0
3992,94571,0,0,0,0
3993,93311,0,1,0,0
3994,93555,0,0,0,0
3995,92675,0,0,0,1
3996,92697,0,0,0,1
3997,94501,0,0,0,1
3998,94545,0,0,0,0
3999,94102,0,0,0,1
4000,90245,0,0,0,0
4001,93003,0,1,1,1
4002,94709,0,0,0,0
4003,94015,0,0,0,0
4004,92612,0,0,0,1
4005,92507,0,0,0,0
4006,95827,79,0,0,0
4007,92130,0,0,0,0
4008,91745,0,0,0,1
4009,94555,351,1,1,1
4010,91605,0,0,0,0
4011,94618,84,0,0,0
4012,94304,0,0,0,0
4013,91320,0,0,0,0
4014,91304,0,0,0,0
4015,94720,0,0,0,1
4016,93106,0,0,0,1
4017,91614,427,1,0,0
4018,92009,153,0,0,0
4019,94301,160,0,0,1
4020,95020,0,0,0,0
4021,93943,194,1,0,1
4022,90638,106,0,0,1
4023,94234,0,0,0,0
4024,90089,312,1,0,0
4025,94720,0,0,0,0
4026,94114,0,0,0,1
4027,92038,0,1,0,0
4028,93727,0,0,0,0
4029,94117,189,0,0,0
4030,94301,0,0,0,0
4031,92354,0,0,0,0
4032,91320,0,0,0,0
4033,?,0,0,0,1
4034,93117,132,0,0,0
4035,94022,0,0,0,1
4036,93955,0,1,1,0
4037,93117,0,0,0,0
4038,91335,178,0,0,0
4039,91367,0,0,0,0
4040,92152,0,0,0,1
4041,90266,157,0,0,0
4042,95060,0,0,1,1
4043,92612,246,0,0,1
4044,94588,0,0,0,1
4045,90266,99,0,0,0
4046,94720,0,0,0,0
4047,94303,0,0,0,0
4048,94114,79,0,0,0
4049,90049,119,0,0,0
4050,94122,294,0,0,0
4051,94590,83,0,0,0
4052,93105,0,0,0,1
4053,94608,0,0,0,0
4054,94720,0,0,0,0
4055,94116,0,0,0,0
4056,93460,0,0,0,1
4057,?,0,0,0,0
4058,90740,0,0,0,0
4059,92037,0,0,0,0
4060,91330,0,0,0,0
4061,93023,0,0,0,1
4062,91040,0,0,0,0
4063,95053,0,0,0,0
4064,94108,0,0,0,1
4065,?,166,0,0,0
4066,94305,0,0,0,0
4067,94122,0,0,0,0
4068,94025,0,0,0,0
4069,95035,0,0,0,0
